solved_status,result,problem_id,level,accuracy,solved_count,error_count,rating,tag1,tag2,tag3,tag4,tag5,user_id,skills,solved_count,attempts,user_type
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
AT,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
AT,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
AT,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,PAC,906705,H,0.88,20,207,0.0,Algorithms,,,,,909520,Python|C|Java|C++,16,49,W
SO,AC,904961,E,0.86,724,208,3.3,Basic Programming,,,,,996907,C#|C|C++,8,16,W
SO,AC,904961,E,0.86,724,208,3.3,Basic Programming,,,,,996907,C#|C|C++,8,16,W
SO,AC,904961,E,0.86,724,208,3.3,Basic Programming,,,,,996907,C#|C|C++,8,16,W
SO,AC,903676,E,0.54,3506,3406,3.4,Basic Programming,Ad-Hoc,,,,1305047,C|Java|C++,120,60,NA
AT,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,955694,C++,94,187,S
SO,AC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,955694,C++,94,187,S
AT,PAC,935810,E-M,0.33,219,1328,3.6,,,,,,1099417,C|Java|Python|C++|C#|PHP,70,130,W
SO,AC,935810,E-M,0.33,219,1328,3.6,,,,,,1099417,C|Java|Python|C++|C#|PHP,70,130,W
SO,PAC,903903,E,0.7,841,1726,2.9,Ad-Hoc,Basic Programming,,,,1061098,C,88,79,NA
SO,PAC,903903,E,0.7,841,1726,2.9,Ad-Hoc,Basic Programming,,,,1061098,C,88,79,NA
SO,PAC,922513,E,0.91,2158,405,3.5,Ad-Hoc,Sorting,,,,923947,C|Java|Python|C++|PHP|Ruby,234,83,S
SO,AC,922513,E,0.91,2158,405,3.5,Ad-Hoc,Sorting,,,,923947,C|Java|Python|C++|PHP|Ruby,234,83,S
SO,PAC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,1014196,C#|C|Java|C++,62,95,W
SO,PAC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,1014196,C#|C|Java|C++,62,95,W
SO,PAC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,1014196,C#|C|Java|C++,62,95,W
SO,PAC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,1014196,C#|C|Java|C++,62,95,W
SO,AC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,1014196,C#|C|Java|C++,62,95,W
SO,AC,918875,E,0.85,5445,1194,3.5,String Algorithms,Greedy,,,,937588,C|Java|C++,50,39,S
SO,AC,907809,E,0.84,4333,1924,3.4,Ad-Hoc,Basic Programming,Implementation,,,950935,Java,11,14,S
AT,PAC,908458,H,0.25,30,1561,0.0,Data Structures,Memoization,Heap,,,982645,C,7,6,S
SO,PAC,916581,,0.88,472,172,1.8,Ad-Hoc,,,,,1014140,C|JavaScript|Java|C++,66,118,W
SO,PAC,916581,,0.88,472,172,1.8,Ad-Hoc,,,,,1014140,C|JavaScript|Java|C++,66,118,W
SO,PAC,916581,,0.88,472,172,1.8,Ad-Hoc,,,,,1014140,C|JavaScript|Java|C++,66,118,W
SO,PAC,916581,,0.88,472,172,1.8,Ad-Hoc,,,,,1014140,C|JavaScript|Java|C++,66,118,W
SO,PAC,916581,,0.88,472,172,1.8,Ad-Hoc,,,,,1014140,C|JavaScript|Java|C++,66,118,W
SO,PAC,916581,,0.88,472,172,1.8,Ad-Hoc,,,,,1014140,C|JavaScript|Java|C++,66,118,W
SO,PAC,916581,,0.88,472,172,1.8,Ad-Hoc,,,,,1014140,C|JavaScript|Java|C++,66,118,W
SO,PAC,916581,,0.88,472,172,1.8,Ad-Hoc,,,,,1014140,C|JavaScript|Java|C++,66,118,W
SO,PAC,916581,,0.88,472,172,1.8,Ad-Hoc,,,,,1014140,C|JavaScript|Java|C++,66,118,W
SO,PAC,916581,,0.88,472,172,1.8,Ad-Hoc,,,,,1014140,C|JavaScript|Java|C++,66,118,W
SO,AC,916581,,0.88,472,172,1.8,Ad-Hoc,,,,,1014140,C|JavaScript|Java|C++,66,118,W
SO,PAC,914311,E,0.85,530,230,2.1,Sorting,Algorithms,,,,1157040,C#,10,10,W
SO,PAC,925908,E-M,0.83,347,362,3.8,Heap,,,,,961832,C|Java|C++,17,38,S
SO,PAC,925908,E-M,0.83,347,362,3.8,Heap,,,,,961832,C|Java|C++,17,38,S
SO,PAC,925908,E-M,0.83,347,362,3.8,Heap,,,,,961832,C|Java|C++,17,38,S
SO,PAC,925908,E-M,0.83,347,362,3.8,Heap,,,,,961832,C|Java|C++,17,38,S
SO,PAC,925908,E-M,0.83,347,362,3.8,Heap,,,,,961832,C|Java|C++,17,38,S
SO,PAC,925908,E-M,0.83,347,362,3.8,Heap,,,,,961832,C|Java|C++,17,38,S
SO,PAC,925908,E-M,0.83,347,362,3.8,Heap,,,,,961832,C|Java|C++,17,38,S
SO,PAC,925908,E-M,0.83,347,362,3.8,Heap,,,,,961832,C|Java|C++,17,38,S
SO,PAC,925908,E-M,0.83,347,362,3.8,Heap,,,,,961832,C|Java|C++,17,38,S
AT,PAC,909428,E,0.53,2012,7731,3.5,Ad-Hoc,Basic Programming,Math,,,927777,Python|C|Java|C++,97,137,S
SO,AC,909428,E,0.53,2012,7731,3.5,Ad-Hoc,Basic Programming,Math,,,927777,Python|C|Java|C++,97,137,S
AT,PAC,908460,E,0.16,248,1876,3.0,Algorithms,Greedy,,,,1011007,Java,2,5,W
AT,PAC,908460,E,0.16,248,1876,3.0,Algorithms,Greedy,,,,1011007,Java,2,5,W
AT,PAC,908460,E,0.16,248,1876,3.0,Algorithms,Greedy,,,,1011007,Java,2,5,W
SO,PAC,934757,M,0.87,81,79,3.8,Graph Theory,Bellman Ford,,,,1077503,Python|C|C++,151,116,W
SO,AC,934757,M,0.87,81,79,3.8,Graph Theory,Bellman Ford,,,,1077503,Python|C|C++,151,116,W
SO,AC,919264,E,0.66,1466,946,3.9,Queue,Data Structures,,,,981274,Python|Java|C++,42,26,W
SO,AC,909420,E,0.77,1237,724,3.8,Math,,,,,1385596,Python|Ruby|C|Java|C++,506,341,W
SO,PAC,912522,M,0.47,69,1325,3.5,Algorithms,Math,,,,985899,C|Java|Python|JavaScript|C++|C#|Objective-C|Go,178,272,W
SO,AC,906552,E,0.38,1265,2545,3.5,Ad-Hoc,,,,,1204382,Python|C#,26,49,W
AT,PAC,909032,H,0.13,133,2302,4.0,Dynamic Programming,Math,,,,1031683,C|C++,7,22,W
AT,PAC,909032,H,0.13,133,2302,4.0,Dynamic Programming,Math,,,,1031683,C|C++,7,22,W
AT,PAC,909032,H,0.13,133,2302,4.0,Dynamic Programming,Math,,,,1031683,C|C++,7,22,W
AT,PAC,909032,H,0.13,133,2302,4.0,Dynamic Programming,Math,,,,1031683,C|C++,7,22,W
AT,PAC,909032,H,0.13,133,2302,4.0,Dynamic Programming,Math,,,,1031683,C|C++,7,22,W
AT,PAC,909032,H,0.13,133,2302,4.0,Dynamic Programming,Math,,,,1031683,C|C++,7,22,W
AT,PAC,909032,H,0.13,133,2302,4.0,Dynamic Programming,Math,,,,1031683,C|C++,7,22,W
AT,PAC,909032,H,0.13,133,2302,4.0,Dynamic Programming,Math,,,,1031683,C|C++,7,22,W
SO,AC,908455,E,0.7,683,1850,2.8,Basic Programming,Sorting,Greedy,,,909663,C++,118,41,NA
AT,PAC,929137,E-M,0.63,125,205,3.8,,,,,,1358745,C,0,9,W
SO,AC,917888,E,0.7,436,257,3.4,Ad-Hoc,Basic Programming,,,,996991,Java,19,14,W
AT,PAC,912522,M,0.47,69,1325,3.5,Algorithms,Math,,,,968670,Python,1,2,W
SO,PAC,912522,M,0.47,69,1325,3.5,Algorithms,Math,,,,968670,Python,1,2,W
AT,PAC,913746,M,0.16,194,1208,3.7,Graph Theory,Algorithms,Matrix Exponentiation,,,1355863,Java|C++,27,22,W
SO,AC,913746,M,0.16,194,1208,3.7,Graph Theory,Algorithms,Matrix Exponentiation,,,1355863,Java|C++,27,22,W
AT,PAC,909223,E,0.75,1691,1465,2.6,,,,,,1071362,C|Java,31,47,NA
AT,PAC,909223,E,0.75,1691,1465,2.6,,,,,,1071362,C|Java,31,47,NA
SO,PAC,930695,E,0.74,1417,863,3.3,Bit manipulation,Sorting,,,,1110856,C|Java,81,69,NA
SO,PAC,932169,,0.93,52,20,4.1,,,,,,1217961,Python|C|C++,78,63,NA
SO,PAC,932169,,0.93,52,20,4.1,,,,,,1217961,Python|C|C++,78,63,NA
SO,PAC,932169,,0.93,52,20,4.1,,,,,,1217961,Python|C|C++,78,63,NA
SO,AC,903905,,0.81,2973,1040,2.6,Basic Programming,Ad-Hoc,,,,1052143,C++,5,2,NA
SO,AC,909223,E,0.75,1691,1465,2.6,,,,,,1092532,C|Java|C++,300,178,NA
SO,PAC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1364495,C++,4,0,NA
SO,PAC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1364495,C++,4,0,NA
SO,PAC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1364495,C++,4,0,NA
SO,AC,922513,E,0.91,2158,405,3.5,Ad-Hoc,Sorting,,,,1213013,C++|Perl,67,23,NA
AT,PAC,909179,E,0.78,3797,1951,3.2,Brute Force,,,,,1156433,C|Java,11,27,NA
AT,PAC,909179,E,0.78,3797,1951,3.2,Brute Force,,,,,1156433,C|Java,11,27,NA
SO,AC,911474,E,0.67,257,272,2.0,Basic Programming,,,,,969807,C#|C|Java,49,61,W
SO,PAC,912254,M,0.79,308,696,2.7,Algorithms,,,,,942688,Python|C|Java,11,19,W
SO,PAC,912254,M,0.79,308,696,2.7,Algorithms,,,,,942688,Python|C|Java,11,19,W
SO,AC,920126,E,0.84,1375,1003,3.5,Ad-Hoc,Math,,,,967031,Python|C|Python 3|C++,58,67,W
SO,PAC,919088,E,0.88,1505,621,3.5,Binary Search,,,,,1369006,C|C++,89,105,W
SO,AC,919088,E,0.88,1505,621,3.5,Binary Search,,,,,1369006,C|C++,89,105,W
SO,PAC,919125,,0.87,204,106,3.7,,,,,,994911,C|Java|C++,76,42,NA
SO,PAC,919125,,0.87,204,106,3.7,,,,,,994911,C|Java|C++,76,42,NA
AT,PAC,919125,,0.87,204,106,3.7,,,,,,994911,C|Java|C++,76,42,NA
SO,AC,919125,,0.87,204,106,3.7,,,,,,994911,C|Java|C++,76,42,NA
SO,AC,919125,,0.87,204,106,3.7,,,,,,994911,C|Java|C++,76,42,NA
AT,PAC,912255,E-M,0.04,111,2843,3.0,Ad-hoc,Ad-Hoc,GCD,Math,Easy-medium,1081245,C#|Python|C|PHP|Java,43,64,NA
AT,PAC,912255,E-M,0.04,111,2843,3.0,Ad-hoc,Ad-Hoc,GCD,Math,Easy-medium,1081245,C#|Python|C|PHP|Java,43,64,NA
AT,PAC,912255,E-M,0.04,111,2843,3.0,Ad-hoc,Ad-Hoc,GCD,Math,Easy-medium,1081245,C#|Python|C|PHP|Java,43,64,NA
AT,PAC,912255,E-M,0.04,111,2843,3.0,Ad-hoc,Ad-Hoc,GCD,Math,Easy-medium,1081245,C#|Python|C|PHP|Java,43,64,NA
AT,PAC,912255,E-M,0.04,111,2843,3.0,Ad-hoc,Ad-Hoc,GCD,Math,Easy-medium,1081245,C#|Python|C|PHP|Java,43,64,NA
AT,PAC,912255,E-M,0.04,111,2843,3.0,Ad-hoc,Ad-Hoc,GCD,Math,Easy-medium,1081245,C#|Python|C|PHP|Java,43,64,NA
AT,PAC,910442,E,0.43,2637,9714,3.7,Ad-Hoc,Algorithms,,,,1240539,Ruby|C|Java|C++,57,141,W
AT,PAC,910442,E,0.43,2637,9714,3.7,Ad-Hoc,Algorithms,,,,1240539,Ruby|C|Java|C++,57,141,W
AT,PAC,910442,E,0.43,2637,9714,3.7,Ad-Hoc,Algorithms,,,,1240539,Ruby|C|Java|C++,57,141,W
AT,PAC,910442,E,0.43,2637,9714,3.7,Ad-Hoc,Algorithms,,,,1240539,Ruby|C|Java|C++,57,141,W
SO,PAC,908459,M,0.41,263,2937,4.0,Data Structures,,,,,1008405,Java,8,45,W
SO,PAC,908459,M,0.41,263,2937,4.0,Data Structures,,,,,1008405,Java,8,45,W
SO,PAC,908459,M,0.41,263,2937,4.0,Data Structures,,,,,1008405,Java,8,45,W
SO,PAC,908459,M,0.41,263,2937,4.0,Data Structures,,,,,1008405,Java,8,45,W
AT,PAC,908459,M,0.41,263,2937,4.0,Data Structures,,,,,1008405,Java,8,45,W
SO,AC,936664,E,0.38,960,1631,3.1,Basic Programming,Sorting,Greedy,,,1239416,C++,5,3,W
SO,PAC,909223,E,0.75,1691,1465,2.6,,,,,,1040217,Java|C++,2,6,NA
SO,PAC,909223,E,0.75,1691,1465,2.6,,,,,,1040217,Java|C++,2,6,NA
SO,PAC,909223,E,0.75,1691,1465,2.6,,,,,,1040217,Java|C++,2,6,NA
AT,PAC,904957,M,0.24,199,793,3.0,Dynamic Programming,Algorithms,,,,943496,C|C++,31,41,W
AT,PAC,904957,M,0.24,199,793,3.0,Dynamic Programming,Algorithms,,,,943496,C|C++,31,41,W
AT,PAC,904957,M,0.24,199,793,3.0,Dynamic Programming,Algorithms,,,,943496,C|C++,31,41,W
AT,PAC,904957,M,0.24,199,793,3.0,Dynamic Programming,Algorithms,,,,943496,C|C++,31,41,W
AT,PAC,904957,M,0.24,199,793,3.0,Dynamic Programming,Algorithms,,,,943496,C|C++,31,41,W
SO,AC,904957,M,0.24,199,793,3.0,Dynamic Programming,Algorithms,,,,943496,C|C++,31,41,W
SO,AC,907809,E,0.84,4333,1924,3.4,Ad-Hoc,Basic Programming,Implementation,,,1246488,Python|C|Java,56,29,W
SO,PAC,913738,E,0.53,2241,8197,4.0,Implementation,Sorting,Algorithms,,,1212695,Python,4,2,W
AT,PAC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,999980,C#|C++,12,44,W
AT,PAC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,999980,C#|C++,12,44,W
SO,PAC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,999980,C#|C++,12,44,W
AT,PAC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,999980,C#|C++,12,44,W
AT,PAC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,999980,C#|C++,12,44,W
SO,PAC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,999980,C#|C++,12,44,W
SO,PAC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,999980,C#|C++,12,44,W
SO,AC,909534,E,0.45,220,1751,0.0,Basic Programming,,,,,999980,C#|C++,12,44,W
SO,AC,909179,E,0.78,3797,1951,3.2,Brute Force,,,,,1023290,C|C++,174,430,W
SO,PAC,918418,E,0.47,716,1217,3.7,Ad-Hoc,Sorting,,,,1058102,Java,3,9,NA
SO,PAC,918418,E,0.47,716,1217,3.7,Ad-Hoc,Sorting,,,,1058102,Java,3,9,NA
SO,PAC,918418,E,0.47,716,1217,3.7,Ad-Hoc,Sorting,,,,1058102,Java,3,9,NA
SO,PAC,918418,E,0.47,716,1217,3.7,Ad-Hoc,Sorting,,,,1058102,Java,3,9,NA
SO,AC,903905,,0.81,2973,1040,2.6,Basic Programming,Ad-Hoc,,,,959586,Go|C|Java|C++,254,328,S
SO,AC,922449,E,0.84,646,652,3.6,Ad-Hoc,Math,,,,1002461,Python|C|C++,30,56,W
AT,PAC,907207,E,0.5,1822,2635,3.4,Math,Simple-math,,,,974910,Python|C++,29,89,S
AT,PAC,907207,E,0.5,1822,2635,3.4,Math,Simple-math,,,,974910,Python|C++,29,89,S
AT,PAC,907207,E,0.5,1822,2635,3.4,Math,Simple-math,,,,974910,Python|C++,29,89,S
AT,PAC,907207,E,0.5,1822,2635,3.4,Math,Simple-math,,,,974910,Python|C++,29,89,S
AT,PAC,907207,E,0.5,1822,2635,3.4,Math,Simple-math,,,,974910,Python|C++,29,89,S
SO,AC,907207,E,0.5,1822,2635,3.4,Math,Simple-math,,,,974910,Python|C++,29,89,S
SO,AC,907207,E,0.5,1822,2635,3.4,Math,Simple-math,,,,974910,Python|C++,29,89,S
SO,AC,907207,E,0.5,1822,2635,3.4,Math,Simple-math,,,,974910,Python|C++,29,89,S
SO,AC,907207,E,0.5,1822,2635,3.4,Math,Simple-math,,,,974910,Python|C++,29,89,S
SO,PAC,918110,E,0.26,334,2567,4.2,Ad-Hoc,Basic Programming,Modular exponentiation,Number Theory,,1069570,JavaScript(Node.js)|Go|Java|C++,48,45,W
SO,PAC,918110,E,0.26,334,2567,4.2,Ad-Hoc,Basic Programming,Modular exponentiation,Number Theory,,1069570,JavaScript(Node.js)|Go|Java|C++,48,45,W
SO,PAC,918110,E,0.26,334,2567,4.2,Ad-Hoc,Basic Programming,Modular exponentiation,Number Theory,,1069570,JavaScript(Node.js)|Go|Java|C++,48,45,W
SO,AC,918110,E,0.26,334,2567,4.2,Ad-Hoc,Basic Programming,Modular exponentiation,Number Theory,,1069570,JavaScript(Node.js)|Go|Java|C++,48,45,W
AT,PAC,926075,M,0.48,26,558,3.8,Bit manipulation,Bitmask,,,,990998,C|Java|C++,16,2,NA
SO,PAC,926075,M,0.48,26,558,3.8,Bit manipulation,Bitmask,,,,990998,C|Java|C++,16,2,NA
SO,PAC,926075,M,0.48,26,558,3.8,Bit manipulation,Bitmask,,,,990998,C|Java|C++,16,2,NA
SO,PAC,926075,M,0.48,26,558,3.8,Bit manipulation,Bitmask,,,,990998,C|Java|C++,16,2,NA
SO,PAC,918446,,0.91,1,44,2.8,,,,,,1153539,C|Java|C++,441,254,W
AT,PAC,927593,M,0.69,73,546,3.7,Implementation,Graph Theory,Algorithms,,,1344425,C|C++,0,5,NA
SO,PAC,905824,M,0.28,9,1138,0.0,Algorithms,Math,Number Theory,,,949907,C|Java,21,67,S
AT,PAC,905824,M,0.28,9,1138,0.0,Algorithms,Math,Number Theory,,,949907,C|Java,21,67,S
SO,PAC,905824,M,0.28,9,1138,0.0,Algorithms,Math,Number Theory,,,949907,C|Java,21,67,S
SO,PAC,905824,M,0.28,9,1138,0.0,Algorithms,Math,Number Theory,,,949907,C|Java,21,67,S
AT,PAC,905824,M,0.28,9,1138,0.0,Algorithms,Math,Number Theory,,,949907,C|Java,21,67,S
AT,PAC,905824,M,0.28,9,1138,0.0,Algorithms,Math,Number Theory,,,949907,C|Java,21,67,S
SO,PAC,905824,M,0.28,9,1138,0.0,Algorithms,Math,Number Theory,,,949907,C|Java,21,67,S
AT,PAC,905824,M,0.28,9,1138,0.0,Algorithms,Math,Number Theory,,,949907,C|Java,21,67,S
SO,PAC,905824,M,0.28,9,1138,0.0,Algorithms,Math,Number Theory,,,949907,C|Java,21,67,S
SO,PAC,905824,M,0.28,9,1138,0.0,Algorithms,Math,Number Theory,,,949907,C|Java,21,67,S
SO,AC,915149,E,0.89,76,18,2.7,Algorithms,,,,,968594,Java,71,83,W
SO,PAC,924847,E,0.92,1645,263,3.3,Hashing,,,,,1209690,C|Java|C++,101,148,NA
SO,PAC,924847,E,0.92,1645,263,3.3,Hashing,,,,,1209690,C|Java|C++,101,148,NA
SO,PAC,924847,E,0.92,1645,263,3.3,Hashing,,,,,1209690,C|Java|C++,101,148,NA
SO,PAC,928373,E-M,0.48,287,558,3.7,Greedy,,,,,1047312,C|Java|C++,61,39,W
SO,AC,928373,E-M,0.48,287,558,3.7,Greedy,,,,,1047312,C|Java|C++,61,39,W
SO,PAC,918112,E-M,0.7,278,330,3.5,Greedy,Math,,,,1238889,Java|C++,19,4,W
SO,PAC,918112,E-M,0.7,278,330,3.5,Greedy,Math,,,,1238889,Java|C++,19,4,W
SO,PAC,918112,E-M,0.7,278,330,3.5,Greedy,Math,,,,1238889,Java|C++,19,4,W
SO,AC,917888,E,0.7,436,257,3.4,Ad-Hoc,Basic Programming,,,,953623,Python|C|Java|C++,51,61,S
SO,PAC,910018,H,0.89,396,311,2.8,Algorithms,Math,Number Theory,,,1222622,C|C++,75,99,W
SO,PAC,910018,H,0.89,396,311,2.8,Algorithms,Math,Number Theory,,,1222622,C|C++,75,99,W
SO,PAC,910018,H,0.89,396,311,2.8,Algorithms,Math,Number Theory,,,1222622,C|C++,75,99,W
SO,AC,910018,H,0.89,396,311,2.8,Algorithms,Math,Number Theory,,,1222622,C|C++,75,99,W
SO,AC,915534,,0.95,197,11,0.0,,,,,,1024421,C|PHP|Java|Python|C++|C#|Clojure|Ruby,199,183,W
SO,AC,918874,E,0.71,7297,3669,3.4,Ad-Hoc,String Algorithms,,,,1118696,C|Java,16,7,W
SO,AC,917505,E,0.62,542,854,4.8,Implementation,Basic Programming,Dynamic Programming,,,1073710,Python|C|Java|C++,155,153,W
SO,PAC,917392,,0.86,110,24,2.7,,,,,,1094044,C|Java,180,126,NA
SO,AC,917392,,0.86,110,24,2.7,,,,,,1094044,C|Java,180,126,NA
AT,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,910302,C|Java,7,18,S
SO,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,910302,C|Java,7,18,S
AT,PAC,912254,M,0.79,308,696,2.7,Algorithms,,,,,935880,C++,0,6,W
SO,AC,918418,E,0.47,716,1217,3.7,Ad-Hoc,Sorting,,,,1253705,C++,3,3,NA
AT,PAC,918418,E,0.47,716,1217,3.7,Ad-Hoc,Sorting,,,,1253705,C++,3,3,NA
SO,PAC,911508,E,0.88,675,448,3.0,,,,,,1037314,Python|Java|C++,11,3,NA
SO,PAC,911508,E,0.88,675,448,3.0,,,,,,1037314,Python|Java|C++,11,3,NA
SO,PAC,911508,E,0.88,675,448,3.0,,,,,,1037314,Python|Java|C++,11,3,NA
AT,PAC,911508,E,0.88,675,448,3.0,,,,,,1037314,Python|Java|C++,11,3,NA
SO,AC,903676,E,0.54,3506,3406,3.4,Basic Programming,Ad-Hoc,,,,1207443,Python,13,5,W
AT,PAC,906062,E,0.25,98,943,4.0,Ad-Hoc,Math,,,,952402,Java,14,20,S
AT,PAC,906062,E,0.25,98,943,4.0,Ad-Hoc,Math,,,,952402,Java,14,20,S
AT,PAC,906062,E,0.25,98,943,4.0,Ad-Hoc,Math,,,,952402,Java,14,20,S
SO,PAC,919004,E,0.9,1397,369,3.2,Algorithms,,,,,1099308,C|C++,23,31,NA
SO,AC,926547,E-M,0.5,431,548,3.3,Algorithms,,,,,987405,Python|C|Java|C++,241,352,NA
SO,AC,905482,E,0.88,249,78,3.0,Algorithms,,,,,920000,Python|C,6,11,S
AT,PAC,911361,E,0.68,508,271,3.5,Bit manipulation,Algorithms,,,,1062310,C,10,21,NA
SO,PAC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1167453,C|C++,23,23,NA
SO,AC,903905,,0.81,2973,1040,2.6,Basic Programming,Ad-Hoc,,,,1014446,Text|Java|C++,121,91,W
SO,AC,908344,E,0.64,8922,7150,3.7,Basic Programming,Very Easy,,,,1143736,Python,14,18,W
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1099054,C|C++,163,74,W
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1099054,C|C++,163,74,W
AT,PAC,905803,E,0.4,500,1672,4.3,Data Structures,,,,,916550,C#|Ruby|Java|C++,37,55,W
AT,PAC,905803,E,0.4,500,1672,4.3,Data Structures,,,,,916550,C#|Ruby|Java|C++,37,55,W
AT,PAC,905803,E,0.4,500,1672,4.3,Data Structures,,,,,916550,C#|Ruby|Java|C++,37,55,W
SO,PAC,909179,E,0.78,3797,1951,3.2,Brute Force,,,,,1123212,C++,1,2,NA
SO,PAC,909179,E,0.78,3797,1951,3.2,Brute Force,,,,,1123212,C++,1,2,NA
SO,PAC,909179,E,0.78,3797,1951,3.2,Brute Force,,,,,1123212,C++,1,2,NA
SO,AC,908543,M,0.89,298,119,4.7,BFS,Graph Theory,Algorithms,,,909647,Python|C++,19,7,S
AT,PAC,914558,M,0.54,116,1822,0.0,Math,,,,,947741,C++,15,10,S
AT,PAC,914558,M,0.54,116,1822,0.0,Math,,,,,947741,C++,15,10,S
SO,PAC,928374,E-M,0.53,265,1370,3.6,Ad-Hoc,Greedy,,,,939090,C|Java|Python|JavaScript|C++|JavaScript(Node.js)|JavaScript(Rhino),89,99,S
SO,PAC,928374,E-M,0.53,265,1370,3.6,Ad-Hoc,Greedy,,,,939090,C|Java|Python|JavaScript|C++|JavaScript(Node.js)|JavaScript(Rhino),89,99,S
AT,PAC,928366,E-M,0.29,56,3875,3.7,Geometry,HashMap,Math,,,1349445,Java|C++,1,1,W
SO,AC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,930406,Python|C|C++,96,81,S
AT,PAC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,930406,Python|C|C++,96,81,S
SO,AC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,930406,Python|C|C++,96,81,S
AT,PAC,912255,E-M,0.04,111,2843,3.0,Ad-hoc,Ad-Hoc,GCD,Math,Easy-medium,1077474,C++,2,9,W
AT,PAC,912255,E-M,0.04,111,2843,3.0,Ad-hoc,Ad-Hoc,GCD,Math,Easy-medium,1077474,C++,2,9,W
AT,PAC,912255,E-M,0.04,111,2843,3.0,Ad-hoc,Ad-Hoc,GCD,Math,Easy-medium,1077474,C++,2,9,W
SO,PAC,922518,E,0.92,1332,180,3.7,Ad-Hoc,Math,,,,1187261,Python|C|Java|Objective-C,12,47,NA
